date_id,date,month,year,quarter,weekday
0,2013-01-01,2013-01,2013,2013-Q1,Tuesday
1,2013-01-07,2013-01,2013,2013-Q1,Monday
2,2013-01-19,2013-01,2013,2013-Q1,Saturday
3,2013-01-23,2013-01,2013,2013-Q1,Wednesday
4,2013-01-25,2013-01,2013,2013-Q1,Friday
5,2013-01-26,2013-01,2013,2013-Q1,Saturday
6,2013-02-02,2013-02,2013,2013-Q1,Saturday
7,2013-02-03,2013-02,2013,2013-Q1,Sunday
8,2013-02-09,2013-02,2013,2013-Q1,Saturday
9,2013-02-11,2013-02,2013,2013-Q1,Monday
10,2013-02-19,2013-02,2013,2013-Q1,Tuesday
11,2013-03-03,2013-03,2013,2013-Q1,Sunday
12,2013-03-04,2013-03,2013,2013-Q1,Monday
13,2013-03-07,2013-03,2013,2013-Q1,Thursday
14,2013-03-10,2013-03,2013,2013-Q1,Sunday
15,2013-03-11,2013-03,2013,2013-Q1,Monday
16,2013-03-13,2013-03,2013,2013-Q1,Wednesday
17,2013-03-21,2013-03,2013,2013-Q1,Thursday
18,2013-04-18,2013-04,2013,2013-Q2,Thursday
19,2013-04-21,2013-04,2013,2013-Q2,Sunday
20,2013-04-22,2013-04,2013,2013-Q2,Monday
21,2013-04-24,2013-04,2013,2013-Q2,Wednesday
22,2013-04-25,2013-04,2013,2013-Q2,Thursday
23,2013-04-28,2013-04,2013,2013-Q2,Sunday
24,2013-05-02,2013-05,2013,2013-Q2,Thursday
25,2013-05-04,2013-05,2013,2013-Q2,Saturday
26,2013-05-11,2013-05,2013,2013-Q2,Saturday
27,2013-05-12,2013-05,2013,2013-Q2,Sunday
28,2013-05-13,2013-05,2013,2013-Q2,Monday
29,2013-05-14,2013-05,2013,2013-Q2,Tuesday
30,2013-05-16,2013-05,2013,2013-Q2,Thursday
31,2013-05-18,2013-05,2013,2013-Q2,Saturday
32,2013-05-19,2013-05,2013,2013-Q2,Sunday
33,2013-05-23,2013-05,2013,2013-Q2,Thursday
34,2013-05-25,2013-05,2013,2013-Q2,Saturday
35,2013-06-07,2013-06,2013,2013-Q2,Friday
36,2013-06-10,2013-06,2013,2013-Q2,Monday
37,2013-06-15,2013-06,2013,2013-Q2,Saturday
38,2013-06-21,2013-06,2013,2013-Q2,Friday
39,2013-06-23,2013-06,2013,2013-Q2,Sunday
40,2013-06-27,2013-06,2013,2013-Q2,Thursday
41,2013-07-01,2013-07,2013,2013-Q3,Monday
42,2013-07-02,2013-07,2013,2013-Q3,Tuesday
43,2013-07-07,2013-07,2013,2013-Q3,Sunday
44,2013-07-12,2013-07,2013,2013-Q3,Friday
45,2013-07-13,2013-07,2013,2013-Q3,Saturday
46,2013-07-14,2013-07,2013,2013-Q3,Sunday
47,2013-07-20,2013-07,2013,2013-Q3,Saturday
48,2013-07-26,2013-07,2013,2013-Q3,Friday
49,2013-07-30,2013-07,2013,2013-Q3,Tuesday
50,2013-08-02,2013-08,2013,2013-Q3,Friday
51,2013-08-04,2013-08,2013,2013-Q3,Sunday
52,2013-08-05,2013-08,2013,2013-Q3,Monday
53,2013-08-06,2013-08,2013,2013-Q3,Tuesday
54,2013-08-09,2013-08,2013,2013-Q3,Friday
55,2013-08-14,2013-08,2013,2013-Q3,Wednesday
56,2013-08-17,2013-08,2013,2013-Q3,Saturday
57,2013-08-19,2013-08,2013,2013-Q3,Monday
58,2013-08-20,2013-08,2013,2013-Q3,Tuesday
59,2013-08-23,2013-08,2013,2013-Q3,Friday
60,2013-08-25,2013-08,2013,2013-Q3,Sunday
61,2013-09-07,2013-09,2013,2013-Q3,Saturday
62,2013-09-11,2013-09,2013,2013-Q3,Wednesday
63,2013-09-14,2013-09,2013,2013-Q3,Saturday
64,2013-09-15,2013-09,2013,2013-Q3,Sunday
65,2013-09-16,2013-09,2013,2013-Q3,Monday
66,2013-09-19,2013-09,2013,2013-Q3,Thursday
67,2013-09-20,2013-09,2013,2013-Q3,Friday
68,2013-09-22,2013-09,2013,2013-Q3,Sunday
69,2013-09-24,2013-09,2013,2013-Q3,Tuesday
70,2013-09-27,2013-09,2013,2013-Q3,Friday
71,2013-10-05,2013-10,2013,2013-Q4,Saturday
72,2013-10-07,2013-10,2013,2013-Q4,Monday
73,2013-10-12,2013-10,2013,2013-Q4,Saturday
74,2013-10-13,2013-10,2013,2013-Q4,Sunday
75,2013-10-26,2013-10,2013,2013-Q4,Saturday
76,2013-10-27,2013-10,2013,2013-Q4,Sunday
77,2013-11-10,2013-11,2013,2013-Q4,Sunday
78,2013-11-11,2013-11,2013,2013-Q4,Monday
79,2013-11-22,2013-11,2013,2013-Q4,Friday
80,2013-11-28,2013-11,2013,2013-Q4,Thursday
81,2013-12-01,2013-12,2013,2013-Q4,Sunday
82,2013-12-07,2013-12,2013,2013-Q4,Saturday
83,2013-12-22,2013-12,2013,2013-Q4,Sunday
84,2013-12-25,2013-12,2013,2013-Q4,Wednesday
85,2013-12-26,2013-12,2013,2013-Q4,Thursday
86,2014-01-01,2014-01,2014,2014-Q1,Wednesday
87,2014-01-02,2014-01,2014,2014-Q1,Thursday
88,2014-01-03,2014-01,2014,2014-Q1,Friday
89,2014-01-04,2014-01,2014,2014-Q1,Saturday
90,2014-01-05,2014-01,2014,2014-Q1,Sunday
91,2014-01-06,2014-01,2014,2014-Q1,Monday
92,2014-01-07,2014-01,2014,2014-Q1,Tuesday
93,2014-01-08,2014-01,2014,2014-Q1,Wednesday
94,2014-01-09,2014-01,2014,2014-Q1,Thursday
95,2014-01-10,2014-01,2014,2014-Q1,Friday
96,2014-01-11,2014-01,2014,2014-Q1,Saturday
97,2014-01-12,2014-01,2014,2014-Q1,Sunday
98,2014-01-13,2014-01,2014,2014-Q1,Monday
99,2014-01-14,2014-01,2014,2014-Q1,Tuesday
100,2014-01-15,2014-01,2014,2014-Q1,Wednesday
101,2014-01-16,2014-01,2014,2014-Q1,Thursday
102,2014-01-17,2014-01,2014,2014-Q1,Friday
103,2014-01-18,2014-01,2014,2014-Q1,Saturday
104,2014-01-19,2014-01,2014,2014-Q1,Sunday
105,2014-01-20,2014-01,2014,2014-Q1,Monday
106,2014-01-21,2014-01,2014,2014-Q1,Tuesday
107,2014-01-22,2014-01,2014,2014-Q1,Wednesday
108,2014-01-23,2014-01,2014,2014-Q1,Thursday
109,2014-01-24,2014-01,2014,2014-Q1,Friday
110,2014-01-25,2014-01,2014,2014-Q1,Saturday
111,2014-01-26,2014-01,2014,2014-Q1,Sunday
112,2014-01-27,2014-01,2014,2014-Q1,Monday
113,2014-01-28,2014-01,2014,2014-Q1,Tuesday
114,2014-01-29,2014-01,2014,2014-Q1,Wednesday
115,2014-01-30,2014-01,2014,2014-Q1,Thursday
116,2014-01-31,2014-01,2014,2014-Q1,Friday
117,2014-02-01,2014-02,2014,2014-Q1,Saturday
118,2014-02-02,2014-02,2014,2014-Q1,Sunday
119,2014-02-03,2014-02,2014,2014-Q1,Monday
120,2014-02-04,2014-02,2014,2014-Q1,Tuesday
121,2014-02-05,2014-02,2014,2014-Q1,Wednesday
122,2014-02-06,2014-02,2014,2014-Q1,Thursday
123,2014-02-07,2014-02,2014,2014-Q1,Friday
124,2014-02-08,2014-02,2014,2014-Q1,Saturday
125,2014-02-09,2014-02,2014,2014-Q1,Sunday
126,2014-02-10,2014-02,2014,2014-Q1,Monday
127,2014-02-11,2014-02,2014,2014-Q1,Tuesday
128,2014-02-12,2014-02,2014,2014-Q1,Wednesday
129,2014-02-13,2014-02,2014,2014-Q1,Thursday
130,2014-02-14,2014-02,2014,2014-Q1,Friday
131,2014-02-15,2014-02,2014,2014-Q1,Saturday
132,2014-02-16,2014-02,2014,2014-Q1,Sunday
133,2014-02-17,2014-02,2014,2014-Q1,Monday
134,2014-02-18,2014-02,2014,2014-Q1,Tuesday
135,2014-02-19,2014-02,2014,2014-Q1,Wednesday
136,2014-02-20,2014-02,2014,2014-Q1,Thursday
137,2014-02-21,2014-02,2014,2014-Q1,Friday
138,2014-02-22,2014-02,2014,2014-Q1,Saturday
139,2014-02-23,2014-02,2014,2014-Q1,Sunday
140,2014-02-24,2014-02,2014,2014-Q1,Monday
141,2014-02-25,2014-02,2014,2014-Q1,Tuesday
142,2014-02-26,2014-02,2014,2014-Q1,Wednesday
143,2014-02-27,2014-02,2014,2014-Q1,Thursday
144,2014-02-28,2014-02,2014,2014-Q1,Friday
145,2014-03-01,2014-03,2014,2014-Q1,Saturday
146,2014-03-02,2014-03,2014,2014-Q1,Sunday
147,2014-03-03,2014-03,2014,2014-Q1,Monday
148,2014-03-04,2014-03,2014,2014-Q1,Tuesday
149,2014-03-05,2014-03,2014,2014-Q1,Wednesday
150,2014-03-06,2014-03,2014,2014-Q1,Thursday
151,2014-03-07,2014-03,2014,2014-Q1,Friday
152,2014-03-08,2014-03,2014,2014-Q1,Saturday
153,2014-03-09,2014-03,2014,2014-Q1,Sunday
154,2014-03-10,2014-03,2014,2014-Q1,Monday
155,2014-03-11,2014-03,2014,2014-Q1,Tuesday
156,2014-03-12,2014-03,2014,2014-Q1,Wednesday
157,2014-03-13,2014-03,2014,2014-Q1,Thursday
158,2014-03-14,2014-03,2014,2014-Q1,Friday
159,2014-03-15,2014-03,2014,2014-Q1,Saturday
160,2014-03-16,2014-03,2014,2014-Q1,Sunday
161,2014-03-17,2014-03,2014,2014-Q1,Monday
162,2014-03-18,2014-03,2014,2014-Q1,Tuesday
163,2014-03-19,2014-03,2014,2014-Q1,Wednesday
164,2014-03-20,2014-03,2014,2014-Q1,Thursday
165,2014-03-21,2014-03,2014,2014-Q1,Friday
166,2014-03-22,2014-03,2014,2014-Q1,Saturday
167,2014-03-23,2014-03,2014,2014-Q1,Sunday
168,2014-03-24,2014-03,2014,2014-Q1,Monday
169,2014-03-25,2014-03,2014,2014-Q1,Tuesday
170,2014-03-26,2014-03,2014,2014-Q1,Wednesday
171,2014-03-27,2014-03,2014,2014-Q1,Thursday
172,2014-03-28,2014-03,2014,2014-Q1,Friday
173,2014-03-29,2014-03,2014,2014-Q1,Saturday
174,2014-03-30,2014-03,2014,2014-Q1,Sunday
175,2014-03-31,2014-03,2014,2014-Q1,Monday
176,2014-04-01,2014-04,2014,2014-Q2,Tuesday
177,2014-04-02,2014-04,2014,2014-Q2,Wednesday
178,2014-04-03,2014-04,2014,2014-Q2,Thursday
179,2014-04-04,2014-04,2014,2014-Q2,Friday
180,2014-04-05,2014-04,2014,2014-Q2,Saturday
181,2014-04-06,2014-04,2014,2014-Q2,Sunday
182,2014-04-07,2014-04,2014,2014-Q2,Monday
183,2014-04-08,2014-04,2014,2014-Q2,Tuesday
184,2014-04-09,2014-04,2014,2014-Q2,Wednesday
185,2014-04-10,2014-04,2014,2014-Q2,Thursday
186,2014-04-11,2014-04,2014,2014-Q2,Friday
187,2014-04-12,2014-04,2014,2014-Q2,Saturday
188,2014-04-13,2014-04,2014,2014-Q2,Sunday
189,2014-04-14,2014-04,2014,2014-Q2,Monday
190,2014-04-15,2014-04,2014,2014-Q2,Tuesday
191,2014-04-16,2014-04,2014,2014-Q2,Wednesday
192,2014-04-17,2014-04,2014,2014-Q2,Thursday
193,2014-04-18,2014-04,2014,2014-Q2,Friday
194,2014-04-19,2014-04,2014,2014-Q2,Saturday
195,2014-04-20,2014-04,2014,2014-Q2,Sunday
196,2014-04-21,2014-04,2014,2014-Q2,Monday
197,2014-04-22,2014-04,2014,2014-Q2,Tuesday
198,2014-04-23,2014-04,2014,2014-Q2,Wednesday
199,2014-04-24,2014-04,2014,2014-Q2,Thursday
200,2014-04-25,2014-04,2014,2014-Q2,Friday
201,2014-04-26,2014-04,2014,2014-Q2,Saturday
202,2014-04-27,2014-04,2014,2014-Q2,Sunday
203,2014-04-28,2014-04,2014,2014-Q2,Monday
204,2014-04-29,2014-04,2014,2014-Q2,Tuesday
205,2014-04-30,2014-04,2014,2014-Q2,Wednesday
206,2014-05-01,2014-05,2014,2014-Q2,Thursday
207,2014-05-02,2014-05,2014,2014-Q2,Friday
208,2014-05-03,2014-05,2014,2014-Q2,Saturday
209,2014-05-04,2014-05,2014,2014-Q2,Sunday
210,2014-05-05,2014-05,2014,2014-Q2,Monday
211,2014-05-06,2014-05,2014,2014-Q2,Tuesday
212,2014-05-07,2014-05,2014,2014-Q2,Wednesday
213,2014-05-08,2014-05,2014,2014-Q2,Thursday
214,2014-05-09,2014-05,2014,2014-Q2,Friday
215,2014-05-10,2014-05,2014,2014-Q2,Saturday
216,2014-05-11,2014-05,2014,2014-Q2,Sunday
217,2014-05-12,2014-05,2014,2014-Q2,Monday
218,2014-05-13,2014-05,2014,2014-Q2,Tuesday
219,2014-05-14,2014-05,2014,2014-Q2,Wednesday
220,2014-05-15,2014-05,2014,2014-Q2,Thursday
221,2014-05-16,2014-05,2014,2014-Q2,Friday
222,2014-05-17,2014-05,2014,2014-Q2,Saturday
223,2014-05-18,2014-05,2014,2014-Q2,Sunday
224,2014-05-19,2014-05,2014,2014-Q2,Monday
225,2014-05-20,2014-05,2014,2014-Q2,Tuesday
226,2014-05-21,2014-05,2014,2014-Q2,Wednesday
227,2014-05-22,2014-05,2014,2014-Q2,Thursday
228,2014-05-23,2014-05,2014,2014-Q2,Friday
229,2014-05-24,2014-05,2014,2014-Q2,Saturday
230,2014-05-25,2014-05,2014,2014-Q2,Sunday
231,2014-05-26,2014-05,2014,2014-Q2,Monday
232,2014-05-27,2014-05,2014,2014-Q2,Tuesday
233,2014-05-28,2014-05,2014,2014-Q2,Wednesday
234,2014-05-29,2014-05,2014,2014-Q2,Thursday
235,2014-05-30,2014-05,2014,2014-Q2,Friday
236,2014-05-31,2014-05,2014,2014-Q2,Saturday
237,2014-06-01,2014-06,2014,2014-Q2,Sunday
238,2014-06-02,2014-06,2014,2014-Q2,Monday
239,2014-06-03,2014-06,2014,2014-Q2,Tuesday
240,2014-06-04,2014-06,2014,2014-Q2,Wednesday
241,2014-06-05,2014-06,2014,2014-Q2,Thursday
242,2014-06-06,2014-06,2014,2014-Q2,Friday
243,2014-06-07,2014-06,2014,2014-Q2,Saturday
244,2014-06-08,2014-06,2014,2014-Q2,Sunday
245,2014-06-09,2014-06,2014,2014-Q2,Monday
246,2014-06-10,2014-06,2014,2014-Q2,Tuesday
247,2014-06-11,2014-06,2014,2014-Q2,Wednesday
248,2014-06-12,2014-06,2014,2014-Q2,Thursday
249,2014-06-13,2014-06,2014,2014-Q2,Friday
250,2014-06-14,2014-06,2014,2014-Q2,Saturday
251,2014-06-15,2014-06,2014,2014-Q2,Sunday
252,2014-06-16,2014-06,2014,2014-Q2,Monday
253,2014-06-17,2014-06,2014,2014-Q2,Tuesday
254,2014-06-18,2014-06,2014,2014-Q2,Wednesday
255,2014-06-19,2014-06,2014,2014-Q2,Thursday
256,2014-06-20,2014-06,2014,2014-Q2,Friday
257,2014-06-21,2014-06,2014,2014-Q2,Saturday
258,2014-06-22,2014-06,2014,2014-Q2,Sunday
259,2014-06-23,2014-06,2014,2014-Q2,Monday
260,2014-06-24,2014-06,2014,2014-Q2,Tuesday
261,2014-06-25,2014-06,2014,2014-Q2,Wednesday
262,2014-06-26,2014-06,2014,2014-Q2,Thursday
263,2014-06-27,2014-06,2014,2014-Q2,Friday
264,2014-06-28,2014-06,2014,2014-Q2,Saturday
265,2014-06-29,2014-06,2014,2014-Q2,Sunday
266,2014-06-30,2014-06,2014,2014-Q2,Monday
267,2014-07-01,2014-07,2014,2014-Q3,Tuesday
268,2014-07-02,2014-07,2014,2014-Q3,Wednesday
269,2014-07-03,2014-07,2014,2014-Q3,Thursday
270,2014-07-04,2014-07,2014,2014-Q3,Friday
271,2014-07-05,2014-07,2014,2014-Q3,Saturday
272,2014-07-06,2014-07,2014,2014-Q3,Sunday
273,2014-07-07,2014-07,2014,2014-Q3,Monday
274,2014-07-08,2014-07,2014,2014-Q3,Tuesday
275,2014-07-09,2014-07,2014,2014-Q3,Wednesday
276,2014-07-10,2014-07,2014,2014-Q3,Thursday
277,2014-07-11,2014-07,2014,2014-Q3,Friday
278,2014-07-12,2014-07,2014,2014-Q3,Saturday
279,2014-07-13,2014-07,2014,2014-Q3,Sunday
280,2014-07-14,2014-07,2014,2014-Q3,Monday
281,2014-07-15,2014-07,2014,2014-Q3,Tuesday
282,2014-07-16,2014-07,2014,2014-Q3,Wednesday
283,2014-07-17,2014-07,2014,2014-Q3,Thursday
284,2014-07-18,2014-07,2014,2014-Q3,Friday
285,2014-07-19,2014-07,2014,2014-Q3,Saturday
286,2014-07-20,2014-07,2014,2014-Q3,Sunday
287,2014-07-21,2014-07,2014,2014-Q3,Monday
288,2014-07-22,2014-07,2014,2014-Q3,Tuesday
289,2014-07-23,2014-07,2014,2014-Q3,Wednesday
290,2014-07-24,2014-07,2014,2014-Q3,Thursday
291,2014-07-25,2014-07,2014,2014-Q3,Friday
292,2014-07-26,2014-07,2014,2014-Q3,Saturday
293,2014-07-27,2014-07,2014,2014-Q3,Sunday
294,2014-07-28,2014-07,2014,2014-Q3,Monday
295,2014-07-29,2014-07,2014,2014-Q3,Tuesday
296,2014-07-30,2014-07,2014,2014-Q3,Wednesday
297,2014-07-31,2014-07,2014,2014-Q3,Thursday
298,2014-08-01,2014-08,2014,2014-Q3,Friday
299,2014-08-02,2014-08,2014,2014-Q3,Saturday
300,2014-08-03,2014-08,2014,2014-Q3,Sunday
301,2014-08-04,2014-08,2014,2014-Q3,Monday
302,2014-08-05,2014-08,2014,2014-Q3,Tuesday
303,2014-08-06,2014-08,2014,2014-Q3,Wednesday
304,2014-08-07,2014-08,2014,2014-Q3,Thursday
305,2014-08-08,2014-08,2014,2014-Q3,Friday
306,2014-08-09,2014-08,2014,2014-Q3,Saturday
307,2014-08-10,2014-08,2014,2014-Q3,Sunday
308,2014-08-11,2014-08,2014,2014-Q3,Monday
309,2014-08-12,2014-08,2014,2014-Q3,Tuesday
310,2014-08-13,2014-08,2014,2014-Q3,Wednesday
311,2014-08-14,2014-08,2014,2014-Q3,Thursday
312,2014-08-15,2014-08,2014,2014-Q3,Friday
313,2014-08-16,2014-08,2014,2014-Q3,Saturday
314,2014-08-17,2014-08,2014,2014-Q3,Sunday
315,2014-08-18,2014-08,2014,2014-Q3,Monday
316,2014-08-19,2014-08,2014,2014-Q3,Tuesday
317,2014-08-20,2014-08,2014,2014-Q3,Wednesday
318,2014-08-21,2014-08,2014,2014-Q3,Thursday
319,2014-08-22,2014-08,2014,2014-Q3,Friday
320,2014-08-23,2014-08,2014,2014-Q3,Saturday
321,2014-08-24,2014-08,2014,2014-Q3,Sunday
322,2014-08-25,2014-08,2014,2014-Q3,Monday
323,2014-08-26,2014-08,2014,2014-Q3,Tuesday
324,2014-08-27,2014-08,2014,2014-Q3,Wednesday
325,2014-08-28,2014-08,2014,2014-Q3,Thursday
326,2014-08-29,2014-08,2014,2014-Q3,Friday
327,2014-08-30,2014-08,2014,2014-Q3,Saturday
328,2014-08-31,2014-08,2014,2014-Q3,Sunday
329,2014-09-01,2014-09,2014,2014-Q3,Monday
330,2014-09-02,2014-09,2014,2014-Q3,Tuesday
331,2014-09-03,2014-09,2014,2014-Q3,Wednesday
332,2014-09-04,2014-09,2014,2014-Q3,Thursday
333,2014-09-05,2014-09,2014,2014-Q3,Friday
334,2014-09-06,2014-09,2014,2014-Q3,Saturday
335,2014-09-07,2014-09,2014,2014-Q3,Sunday
336,2014-09-08,2014-09,2014,2014-Q3,Monday
337,2014-09-09,2014-09,2014,2014-Q3,Tuesday
338,2014-09-10,2014-09,2014,2014-Q3,Wednesday
339,2014-09-11,2014-09,2014,2014-Q3,Thursday
340,2014-09-12,2014-09,2014,2014-Q3,Friday
341,2014-09-13,2014-09,2014,2014-Q3,Saturday
342,2014-09-14,2014-09,2014,2014-Q3,Sunday
343,2014-09-15,2014-09,2014,2014-Q3,Monday
344,2014-09-16,2014-09,2014,2014-Q3,Tuesday
345,2014-09-17,2014-09,2014,2014-Q3,Wednesday
346,2014-09-18,2014-09,2014,2014-Q3,Thursday
347,2014-09-19,2014-09,2014,2014-Q3,Friday
348,2014-09-20,2014-09,2014,2014-Q3,Saturday
349,2014-09-21,2014-09,2014,2014-Q3,Sunday
350,2014-09-22,2014-09,2014,2014-Q3,Monday
351,2014-09-23,2014-09,2014,2014-Q3,Tuesday
352,2014-09-24,2014-09,2014,2014-Q3,Wednesday
353,2014-09-25,2014-09,2014,2014-Q3,Thursday
354,2014-09-26,2014-09,2014,2014-Q3,Friday
355,2014-09-27,2014-09,2014,2014-Q3,Saturday
356,2014-09-28,2014-09,2014,2014-Q3,Sunday
357,2014-09-29,2014-09,2014,2014-Q3,Monday
358,2014-09-30,2014-09,2014,2014-Q3,Tuesday
359,2014-10-01,2014-10,2014,2014-Q4,Wednesday
360,2014-10-02,2014-10,2014,2014-Q4,Thursday
361,2014-10-03,2014-10,2014,2014-Q4,Friday
362,2014-10-04,2014-10,2014,2014-Q4,Saturday
363,2014-10-05,2014-10,2014,2014-Q4,Sunday
364,2014-10-06,2014-10,2014,2014-Q4,Monday
365,2014-10-07,2014-10,2014,2014-Q4,Tuesday
366,2014-10-08,2014-10,2014,2014-Q4,Wednesday
367,2014-10-09,2014-10,2014,2014-Q4,Thursday
368,2014-10-10,2014-10,2014,2014-Q4,Friday
369,2014-10-11,2014-10,2014,2014-Q4,Saturday
370,2014-10-12,2014-10,2014,2014-Q4,Sunday
371,2014-10-13,2014-10,2014,2014-Q4,Monday
372,2014-10-14,2014-10,2014,2014-Q4,Tuesday
373,2014-10-15,2014-10,2014,2014-Q4,Wednesday
374,2014-10-16,2014-10,2014,2014-Q4,Thursday
375,2014-10-17,2014-10,2014,2014-Q4,Friday
376,2014-10-18,2014-10,2014,2014-Q4,Saturday
377,2014-10-19,2014-10,2014,2014-Q4,Sunday
378,2014-10-20,2014-10,2014,2014-Q4,Monday
379,2014-10-21,2014-10,2014,2014-Q4,Tuesday
380,2014-10-22,2014-10,2014,2014-Q4,Wednesday
381,2014-10-23,2014-10,2014,2014-Q4,Thursday
382,2014-10-24,2014-10,2014,2014-Q4,Friday
383,2014-10-25,2014-10,2014,2014-Q4,Saturday
384,2014-10-26,2014-10,2014,2014-Q4,Sunday
385,2014-10-27,2014-10,2014,2014-Q4,Monday
386,2014-10-28,2014-10,2014,2014-Q4,Tuesday
387,2014-10-29,2014-10,2014,2014-Q4,Wednesday
388,2014-10-30,2014-10,2014,2014-Q4,Thursday
389,2014-10-31,2014-10,2014,2014-Q4,Friday
390,2014-11-01,2014-11,2014,2014-Q4,Saturday
391,2014-11-02,2014-11,2014,2014-Q4,Sunday
392,2014-11-03,2014-11,2014,2014-Q4,Monday
393,2014-11-04,2014-11,2014,2014-Q4,Tuesday
394,2014-11-05,2014-11,2014,2014-Q4,Wednesday
395,2014-11-06,2014-11,2014,2014-Q4,Thursday
396,2014-11-07,2014-11,2014,2014-Q4,Friday
397,2014-11-08,2014-11,2014,2014-Q4,Saturday
398,2014-11-09,2014-11,2014,2014-Q4,Sunday
399,2014-11-10,2014-11,2014,2014-Q4,Monday
400,2014-11-11,2014-11,2014,2014-Q4,Tuesday
401,2014-11-12,2014-11,2014,2014-Q4,Wednesday
402,2014-11-13,2014-11,2014,2014-Q4,Thursday
403,2014-11-14,2014-11,2014,2014-Q4,Friday
404,2014-11-15,2014-11,2014,2014-Q4,Saturday
405,2014-11-16,2014-11,2014,2014-Q4,Sunday
406,2014-11-17,2014-11,2014,2014-Q4,Monday
407,2014-11-18,2014-11,2014,2014-Q4,Tuesday
408,2014-11-19,2014-11,2014,2014-Q4,Wednesday
409,2014-11-20,2014-11,2014,2014-Q4,Thursday
410,2014-11-21,2014-11,2014,2014-Q4,Friday
411,2014-11-22,2014-11,2014,2014-Q4,Saturday
412,2014-11-23,2014-11,2014,2014-Q4,Sunday
